"id","question_id","domain","like_num","created_date","scrap_date","content"
57102479,57077530,"stackoverflow.com",0,"2019-07-18 23:52:53+03","2024-05-17 05:41:37.606158+03","kubeless should not be run from the nodes following the install guide you are deploying k8s resources on the cluster but the kubeless command line should be done from your computer "
60098303,60091934,"stackoverflow.com",0,"2020-02-06 17:21:07+02","2024-05-17 05:41:38.699225+03","As I can see from the kubeless io To debug MISSING Check controller logs kind of issues it is necessary to check what is the error in the controller logs To retrieve these logs execute There are cases in which the validations done in the CLI will not be enough to spot a problem in the given parameters If that is the case the function Deployment will never appear Hope that helps "
57789957,57771790,"stackoverflow.com",1,"2019-09-04 16:53:07+03","2024-05-17 05:42:45.869483+03","Ok I found the problem I tried posting custom images All worked until I change the port inside image to 80 This image not only work as Knative service but also It did not work on Cloud run service as well Bottom line is either pull port number from environment variable or hard code it to any other port than 80 "
60331931,60091934,"stackoverflow.com",0,"2020-02-21 05:47:13+02","2024-05-17 05:41:38.700225+03","From kubeless code this status happens if kubeless cannot get status of the k8s deployment for this function So there are some possible reasons as followed There is a runtime issue for this function for example syntax issue or dependency issue which cause the pod failed to run Check the pod logs can help to figure out This happens for my case not sure whether it is caused by the second reason which cause kubeless cannot get the failure message The kubeless version is not compatible with the k8s cluster version From k8s 1 15 the extensionv1beta1 version for deployment is removed However early version kubeless still uses extensionv1beta1 to get the status of deployment You can check the apiresources of your k8s cluster Check the following change list of kubeless which uses new appsv1 endpoint Use new appsv1 endpoint"
64289439,60091934,"stackoverflow.com",0,"2020-10-10 05:34:32+03","2024-05-17 05:41:38.702225+03","First get the name for the kubelesscontroller pod You can get the logs from the Kubeles controller"
60260251,60249842,"stackoverflow.com",1,"2020-02-17 12:17:53+02","2024-05-17 05:41:39.988288+03","after a long R D now it downloaded the latest localkube version and this solved my problem "
60250784,60249842,"stackoverflow.com",0,"2020-02-16 18:46:20+02","2024-05-17 05:41:39.990289+03","As the comment says you are using a version of Kubernetes that is very old Deployment was not available under appsv1 until Kubernetes 1 9 and you appear to be using 1 8 If you want to solve this problem without upgrading your cluster you will need to replace the apiVersion value in all of your Deployment objects with one of the older paths Note that while this will fix the immediate problem you will still likely run into other compatibility issues and should upgrade your cluster "
60960042,60958094,"stackoverflow.com",17,"2023-09-16 18:03:44+03","2024-05-17 05:41:40.793661+03","This is not possible If you look at the API documentation for PodSpec v1 core you can see that serviceAccountName expects a string not an array or object This is because using a ServiceAccount resource creates a 11 relationship between your pod and authentication against the API server You will either need to Diversify your workload into multiple pods Which with you can apply different service accounts Combine your service account capabilities into a single account and apply it exclusively to this pod I recommend 2 "
62904793,62902735,"stackoverflow.com",2,"2020-07-15 01:17:27+03","2024-05-17 05:41:41.489756+03","I nerded out on this and there is an issue with the Kubeless kafkatrigger Essentially I am getting this log when the message is picked up by the controller and tries to trigger the function This means that the controller cannot find the myhandler service to trigger the function If you see the code you see that it is a call to the K8s API server So my guess is that there is an API version mismatch on the newer K8s versions My server is v1 18 2 I have created this issue to track "
68130994,68037678,"stackoverflow.com",1,"2021-06-25 15:28:21+03","2024-05-17 05:41:43.486066+03","A good start is to set the imagePullPolicy for your PodSpec to IfNotPresent so that you will only have to pull once per version per node Depending on the criticality of the workload you should also consider mirroring the image to a container registry you control You do not want to be hitting rate limits when you need to roll out a hotfix at 3 AM "
70681381,68037678,"stackoverflow.com",0,"2022-01-12 14:13:47+02","2024-05-17 05:41:43.487627+03","This is what worked for EKS AWS K8s Let me know how it goes Note You will need to run the patch script 3 every time you deploy a new workload that depends on dockerhub "
77456707,77370138,"stackoverflow.com",0,"2023-11-10 00:31:01+02","2024-05-17 05:41:46.576097+03","After exploring many options I eventually settled on adding the basic auth layer outside of Knative I stopped exposing the Knative services externally by removing the domain name from KnativeServing CR so they can only be reached from within the cluster with svc cluster local url Then I created Ingress resource for Nginx ingress controller to talk to the internal KNative cluster local url I can easily configure the basic auth by setting Ingress annotations The tricky part is that 1 I need to have the Ingress point to the ExternalName service that is created as part of Knative service 2 I need to manipute the upstreamvhost header to set the host to be the cluster local url But once it is setup this provides the behaviour I want If the user does not pass the authentication then the request terminates on Nginx and Knative does not scale up "
77627494,77622915,"stackoverflow.com",1,"2023-12-08 17:09:04+02","2024-05-17 05:41:47.321195+03","Uninstalling Apache and nginx solved this issue for me Followed the answers here and here to completely remove the services Hope this helps anyone who encounter the same issue "
75628598,75624217,"stackoverflow.com",3,"2023-03-03 16:54:12+02","2024-05-17 05:41:52.519584+03","I believe Knative 1 9 requires Kubernetes 1 23 or newer One of the changes that happened in the last year or so was the removal of the v2beta2 autoscaling API and replacement with v2 API I believe the new API is present in Kubernetes 1 22 but Knative 1 9 was tested with the community supported versions as of January which includes 1 26 1 25 1 24 and possibly 1 23 "
75791276,75787724,"stackoverflow.com",0,"2023-03-20 16:06:36+02","2024-05-17 05:41:53.623797+03","Have you looked at the logs for your KServe service This looks like it could be an unhandled program exit for example "
75850085,75812508,"stackoverflow.com",1,"2023-03-26 22:33:15+03","2024-05-17 05:41:54.833913+03","The current implementation in httpsgithub combosonprojectbuildpacksblobmainbuildpacksgofaasmain goL82 appears to use gorillamux s Router Handle which defines an exact match on Different function implementations may define different HTTP serving semantics some might only allow POST others might allow only specific URLs you could also file an issue at httpGitHub comknativefuncissuesnew requesting a change in the behavior along with your use case "
75834851,75812508,"stackoverflow.com",0,"2023-03-24 16:24:44+02","2024-05-17 05:41:54.835913+03","Looking at the documentation generated alongside the func s go template it looks like a Go HTTP function has access to a standard http Request as the second or third parameter which includes a URL field You could use this to implement your own mux "
75845242,75841240,"stackoverflow.com",0,"2023-03-26 02:13:30+02","2024-05-17 05:41:55.750819+03","Knative traffic flows through an HTTP ingress which can be implemented through multiple pods on the cluster which could run on either controlplane or worker nodes If you use a cloud providers Kubernetes you will not be able to run any pods on the control plane nodes Try scaling your envoy pods beyond replicas 1 and make sure that your load balancer can send traffic to all replicas You should see that there are multiple paths that the traffic flows through You may also need to scale the activator replicas to see the full distributed system "
77558584,75855319,"stackoverflow.com",0,"2023-11-27 18:45:59+02","2024-05-17 05:41:56.636317+03","The issue was the configuration of the service Knative assumed the default port whereas kubernetes service was configured for 8080 "
51617507,51617251,"stackoverflow.com",2,"2018-07-31 18:55:01+03","2024-05-17 05:41:59.813139+03","if dockercompose command is not found it means you did not install dockercompose correctly I do not think you can install dockercompose as a python library using pip See the instructions here httpsdocs docker comcomposeinstallinstallcompose someting like Or take a look at httpsmedium comkhandelwal12nidhidockersetuponawsec2instancec670ff3d5f1b"
75878139,75858480,"stackoverflow.com",0,"2023-03-29 16:50:16+03","2024-05-17 05:42:00.434141+03","Issue was Nginx ingress controller rewriting host added the following annotation and resolved the issue"
57782345,57771790,"stackoverflow.com",0,"2019-09-04 09:03:53+03","2024-05-17 05:42:45.871484+03","Thanks for the precisions When you installed Knative you should see this kind of errors You did not have installed Istio Do it relaunch the knative installation with and without CRD to solve previous errors and enjoy "
76100650,76090599,"stackoverflow.com",2,"2023-04-25 14:27:26+03","2024-05-17 05:42:03.714357+03","Unfortunately the v1 Ingress API in Kubernetes does not have sufficient capabilities to express Knatives routing requirements Knative does support several ingress implementations including Istio Contour and the Gateway API but no one has written a plugin for the Nginx Ingress annotations Some of the capabilities that are missing from the Kubernetes Ingress API which are needed by Knative include If you are willing to use bets software the Gateway API plugin is mostly feature complete and should plug into a variety of ingress providers Unfortunately Nginx does not appear to be on that list "
69530910,69372234,"stackoverflow.com",0,"2021-10-11 21:27:36+03","2024-05-17 05:42:05.266633+03","I have been able to successfully install Knative Serving on a RaspberryPi running ARM64 Ref using the published images on Knative Serving Releases If you are wondering about a specific image using crane You can confirm whether the image has multiarch support already In this example the Knative activator image is already setup for ARM "
69797882,69796337,"stackoverflow.com",2,"2021-11-01 15:50:31+02","2024-05-17 05:42:06.307824+03","Knative should work fine with Kata Containers I know of no incompatibility and the runtime pods are pretty standard but I do not think I have seen it tested or written up before "
69799245,69796337,"stackoverflow.com",1,"2021-11-01 17:40:45+02","2024-05-17 05:42:06.308824+03","I have seen it tested or written up before but it should work fine with Kata"
69807749,69807255,"stackoverflow.com",0,"2021-11-02 11:04:41+02","2024-05-17 05:42:07.430771+03","I would not consider that an issue but a warning That hellodisplay seems to be using the Knative library that you can find here If you want to configure observability without falling back to defaults you should add those items environment variables to that hellodisplay which is usually done by reading a ConfigMap For reference you can find the default config being used at the core eventing components here "
69811315,69807255,"stackoverflow.com",0,"2021-11-02 15:28:34+02","2024-05-17 05:42:07.432771+03","It sounds like kubectl is handing you the logs from the queueproxy container installed by Knative rather than the usercontainer Try this command Alternatively AKS may have a centralized log service which you can use to view the logs for current and past pods which should allow you to select which container you are viewing "
70056125,70017680,"stackoverflow.com",0,"2021-11-21 17:54:50+02","2024-05-17 05:42:08.622933+03","I think your suggestion in the comments is the correct one you will want to manage multiple Kubernetes clusters and direct your individual users to different namespaces in different clusters I do not know of software to do this automatically but you could use separate DNS records for each customer to point them to their cluster once the customer has registered "
70150617,70121503,"stackoverflow.com",0,"2021-11-29 08:37:54+02","2024-05-17 05:42:09.553663+03","I would try a nslookup greeter10 default 10 104 139 27 sslip io to see what that resolves to on your local setup From my laptop using 8 8 8 8 I see that DNS address resolve just fine "
70174084,70172679,"stackoverflow.com",0,"2021-11-30 20:05:14+02","2024-05-17 05:42:10.308423+03","there was some issue with Dead Letter Sinks not being propagated at preGA releases Can you make sure you are using Knative 1 0 This is working for me as expected using the inmemory channel httpsgist github comodacremolbapf6ce029caf4fa6fbb3cc1e829f188788"
70187212,70172679,"stackoverflow.com",0,"2021-12-01 17:47:10+02","2024-05-17 05:42:10.310212+03","I never found an example of this in the docs but the API docs for the SequenceStep does show a delivery property Which when assigned uses the DLQ It seems odd to have to specify a delivery for EVERY step and not just the sequence as a whole "
70274050,70272070,"stackoverflow.com",0,"2021-12-08 13:12:41+02","2024-05-17 05:42:11.052372+03","GRPC uses HTTP2 You may need to explicitly name your port h2c I am assuming that you have tested the container locally without Knative in the path and have been able to make a grpc call in that case "
70280199,70279159,"stackoverflow.com",2,"2021-12-08 20:44:32+02","2024-05-17 05:42:11.76603+03","Knative Serving does not support such a policy as of today However the community thinks that Kubernetes Descheduler should work just fine as is discussed in httpsgithub comknativeservingissues6176 "
70293476,70279159,"stackoverflow.com",0,"2021-12-09 18:36:42+02","2024-05-17 05:42:11.76703+03","Not kn specific but you could try adding activeDeadlineSeconds to the podSpec "
70292510,70285727,"stackoverflow.com",0,"2021-12-09 17:28:55+02","2024-05-17 05:42:12.685828+03","If you have async background or scheduled processes it is likely that Knative is not a good match for your application There has been some investigation into exposing the HPA v2 custom metrics scanning options which would might preclude scale to zero as you note but even with HPA2 scaling you will still run into problems The problem with background processes is that Knative and Kubernetes do not have visibility into which Pods are still doing work so they are equally likely to shut down a Pod doing work as one that is idle One workaround would be to move the async work to be synchronous with a request possibly by using eventing to send a do work event and then processing those events synchronously the eventing Broker will not get upset if your requests take a long time to complete If you are worried about nonuniform processing times you can even run a second copy of the Knative Service just for handling the longrunning requests "
70310955,70310954,"stackoverflow.com",2,"2021-12-13 21:06:24+02","2024-05-17 05:42:13.80713+03","This is because the documentation for adding an environment variable is wrong or confusing at best The env node should be a child of the image and not the containers node as it says here httpscloud google comrundocsconfiguringenvironmentvariablesyaml This is correct"
70316427,70314634,"stackoverflow.com",2,"2021-12-11 17:23:19+02","2024-05-17 05:42:14.800851+03","It looks like your application runs on port 80 based on the EXPOSE 80 line in your Dockerfile but the default for Knative is to run on 8080 exposed as PORT to your container You can override this by setting a single containerPort in your yaml to point Knative at the port your application serves on "
70329696,70329177,"stackoverflow.com",0,"2021-12-13 05:38:56+02","2024-05-17 05:42:15.712599+03","You will need to use GKE 1 21 or later which adds support for mutating admission we hooks It should work on GKE 1 21 or later assuming that autopilot clusters support pods with those resource requirements General installation instructions should work assuming you have GKE 1 21 or later "
70483798,70483327,"stackoverflow.com",1,"2021-12-27 01:33:22+02","2024-05-17 05:42:16.487737+03","I am assuming there is a typo in your error message it doubles the b if not I would look at that first Do you have any sort of controller or mutating webhook operating on deployments The message that the controller cannot update the deployment because there is a newer version suggests that there is some sort of racing update going on "
70607705,70607204,"stackoverflow.com",0,"2022-01-06 15:16:39+02","2024-05-17 05:42:17.204038+03","for the Sequence example I think there might be something wrong with your default channel configuration Sequences create channels to communicate between every step it is expected that three channels are created for that example Can you check what channels are created for you and their status Can you also make sure your default channel is properly setup See httpsknative devdocseventingchannelschanneltypesdefaults Can you also post here the Parallel you are using Status is up to the controller to fill that one sounds like an issue "
56043042,56042511,"stackoverflow.com",3,"2019-05-08 17:26:29+03","2024-05-17 05:42:59.817184+03","In your server code you are not listening on port 443 so this is most likely the reason your example is not working If you want to keep using http and not https then your code is working just fine If you want to get it working with TLS this overview is a pretty good one To get port 80 to redirect to port 443 I highly recommend it if you are using https see this SO post "
70670206,70607204,"stackoverflow.com",0,"2022-01-11 18:31:18+02","2024-05-17 05:42:17.206086+03","At both of your outputs for sequence and parallel an issue with services can be found Although Knative Eventing does not depend on Serving the examples for sequenceparallel requires it to be properly installed because they use serverless services Eventing can use regular kubernetes services instead of knative services but I think the best way to make the examples work for you is making sure Knative Serving works as expected Did you configure a network provider for Knative Serving If you did not can you go through this step httpsknative devdocsinstallservinginstallservingwithyamlinstallanetworkinglayer If you are in doubt about which one to choose I would go for Kourier which is maintained by the Knative project "
70946976,70946255,"stackoverflow.com",3,"2022-02-01 22:13:42+02","2024-05-17 05:42:17.931691+03","It looks like all temporal code runs inside a persistent temporal server That probably makes it a poor fit for an environment like Cloud Run or Knative or AWS Lambda containers Looking further through the doc it also appears that multiple temporal servers end up individually addressing each other through their own clustering protocol From the video at the start it does seem like you could use an Activity to encapsulate a call to a service running on Knative or Cloud Run "
71070327,71066772,"stackoverflow.com",0,"2022-02-10 20:19:27+02","2024-05-17 05:42:19.090661+03","The suggested way is to expose storage as an external service SQL database Redis S3compatible object storage like Minio or Ceph or custom API If you are running a recent Knative build there are feature flags which can enable PersistentVolumeClaims but these shared filesystems can introduce scaling issues and data corruption bugs depending on locking implementation so are not enabled by default "
62723832,62722297,"stackoverflow.com",2,"2020-07-04 02:55:22+03","2024-05-17 05:42:21.107497+03","I do not think there is a great way to expand environment variables inside of an existing yaml but if you do not want to use sed you might be able to use envsubst You would just run this command before you use the yaml to expand the environment variables contained within it Also I think you will need your variables to use curly braces instead of parentheses like this KUBE_NAMESPACE EDIT You might also be able to use this inline like this kubectl apply f envsubst service yaml "
62724275,62722297,"stackoverflow.com",2,"2020-07-08 19:24:48+03","2024-05-17 05:42:21.109498+03","More than a Knative issue this is more of Kubernetes limitation Kubernetes allows some expansion but not in annotations or namespace definitions For example you can do it in container env definitions If this is a CICD system like Gitlab the environment variables should be in a shell environment so a simple shell expansion will do For example You can also use envsubst as a helper like mentioned in the other answer "
62829099,62829052,"stackoverflow.com",2,"2020-07-10 15:54:05+03","2024-05-17 05:42:21.956204+03","After tracing the command using IBMCLOUD_TRACEtrue I found an error indicating that my currently set cloud region is not enabled Setting ibmcloud target r ussouth and then executing the above ibmcloud coligo proj create n HLTest succeeded Lessons learned Listing projects is global creating a project only works when a supported cloud region has been targeted before From vidyas answer Also set the resource group using ibmcloud target g RG with RG being the resource group Each account has a default resource group "
62831985,62829052,"stackoverflow.com",1,"2020-07-10 13:06:30+03","2024-05-17 05:42:21.957205+03","Another best practice is to set the resource group before creating a Code Engine project with the command below ibmcloud target g Default Default is the default resource group automatically created when you create an IBM Cloud account"
63042526,63031461,"stackoverflow.com",0,"2020-07-22 23:17:54+03","2024-05-17 05:42:22.736993+03","Cloud Run for Anthos apps do not work with a GKE Ingress Knative services are exposed through a public gateway service called istioingress on the gkesystem namespace Domain names etc work very differently on Cloud Run for Anthos so make sure to read the docs on that "
63618289,63615721,"stackoverflow.com",0,"2020-08-27 17:31:55+03","2024-05-17 05:42:24.457555+03","I do not think Knative Serving does not support this in the way you wanted There is an open issue for this httpsgithub comknativeservingissues4736 There are some concerns there and no decision yet made What you make with the VirtualService is right configuration but the VirtualService will be reconciled and your changes will be gone So that is not an option "
77775563,63615721,"stackoverflow.com",0,"2024-01-08 02:37:19+02","2024-05-17 05:42:24.459555+03","Knative now supports that see httpsgithub comknativedocstreemaincodesamplesservingtagheaderbasedrouting"
63763088,63618094,"stackoverflow.com",1,"2020-09-06 13:24:22+03","2024-05-17 05:42:25.512892+03","Hope you your load balancer forward the traffic from 443 to the backend target port 3190 in case of Istio Check your Istio gateway file wether you have 443 port mapped with the targets "
63770212,63671125,"stackoverflow.com",0,"2020-09-07 04:01:20+03","2024-05-17 05:42:26.443096+03","as error says yaml has 2 containers multi container which is not supported by knative default thats why your yaml not accepted by knative webhook now v0 17 supports multi container you should try this first httpsgithub comknativeservingblobmasterconfigcoreconfigmapsfeatures yamlL44 httpsknative devdocsservingfeatureflagscontrol In my case I did collect log to ES using just stdout and it works pretty easy so i didnt try your apporach however it seems that you dont need to mount additional volume considering this config file httpsgithub comknativeservingblobmasterconfigmonitoringloggingelasticsearch100fluentdconfigmap yamlL46 I have no better idea anymore hope you find best way "
63928139,63912397,"stackoverflow.com",1,"2020-09-17 00:25:20+03","2024-05-17 05:42:27.700391+03","According to the Cloud Run on Anthos Official Documentation the error read tcp 127 0 0 139130127 0 0 180 read connection reset by peer is caused because the URL you are trying to access is not allowed by your HTTP proxy To mitigate this issue please check that your HTTP proxy allowlist includes the following URLsdomains"
64028340,64025710,"stackoverflow.com",2,"2020-09-23 17:46:50+03","2024-05-17 05:42:28.588059+03","You can change the configdomain config map in the knative namespace you can see the config like this Then you can update it like this more detail here With the new domain name configure your DNS registrar to match your domain name to the load balancer external IP and you website will present the correct host on each request The curl H Host is a cheat to lie to the Istio controller and say to it Yes I come from there If you really come from there your own domain name no need to cheat "
64212482,64210432,"stackoverflow.com",1,"2020-10-05 19:26:40+03","2024-05-17 05:42:29.455764+03","How to create the knative serving using golang You need to use the Goclient for Knative Serving e g the client type corresponding to the corev1 Pod that you used in your code The Go client for Knative v1 Serving is in the Knative repository Instead of CoreV1 in your code you can use ServingV1 from the Knative Go client But I would recommend to use Yaml manifests unless you have custom needs "
64228815,64227749,"stackoverflow.com",3,"2020-10-06 18:27:16+03","2024-05-17 05:42:30.622234+03","Yes code generation for controllers is not the most easy thing And it has changed over the years To start writing a controller with code generation I would recommend to use Kubebuilder and follow the Kubebuilder guide And perhaps do custom things when that is understood The Kubebuilder guide includes chapters on how to generate CRD code using controllergen "
73227253,59747412,"stackoverflow.com",2,"2022-08-03 23:08:31+03","2024-05-17 05:43:11.94247+03","Knative has introduced init containers injection behind a feature flag Please check the documentation on knative dev site httpsknative devdocsservingconfigurationfeatureflagskubernetesinitcontainers"
65684440,65123023,"stackoverflow.com",0,"2021-01-12 14:57:34+02","2024-05-17 05:42:33.05252+03","I had to buy support for Google Cloud to get a good answer to this They told me to make adjustment to my cloud service instances but none to any effect They later admitted that this was due to a problem on their end It is a shame that you as a user do not get any feedback on problems like these when using the Google Cloud Platform a simple notification in the Google Cloud console for affected users would be of great help but I think they may like to cover these things up as to not worsen the service accessibility numbers "
65312665,65307834,"stackoverflow.com",4,"2020-12-16 11:55:16+02","2024-05-17 05:42:33.788701+03","Knative contract as you said does not allow to mount or claim a volume So you cannot achieve this for now on Cloud Run managed On the other hand Pod allow this but Knative is a special version of Pod no persistent volume and you cannot define a list of container it is a pod with only one container the mesh most of the time Istio sidecar injected when you deploy For you additional question Cloud Run implements Knative API And thus you need to present Knative serving YAML file to configure your service If you want to write file you can do it in the tmp in memory partition So at your container starts download the file and store them there However if you update the files and you need to push the update you need to push them manually to Cloud Storage In addition the other running instances that have already downloaded the file and stored them in their tmp directory will not see the file change in Cloud Storage it is only the new instances UPDATE 1 If you want to download the files before the container start you have 2 solutions The previous solution has 2 issues UPDATE 2 For the solution1 it is not a Knative solution it is in your code I do not know your language and framework but at startup you need to use Google Cloud Storage client library to download from your code the file that you need Show me your server startup I could try to provide you an example For the solution 2 the files are not in your git repo but still in your Cloud Storage Your Docker file can look like to this You can also imagine downloading the file before the Docker build command and simply perform a copy in the Dockerfile I do not know your container creation pipeline but it is ideas that you can reuse "
66779351,65340294,"stackoverflow.com",0,"2021-03-24 12:43:09+02","2024-05-17 05:42:34.670416+03","I fixed it by upgrading ambassador to the latest version using Host and TLSContext to configure TLS and adding a Host config to serve cleartext for this host"
56623289,56573188,"stackoverflow.com",2,"2019-06-17 02:19:15+03","2024-05-17 05:42:36.329107+03","The annotation had to be added to the PodAutoscaler object Or you could set the minScale on your yaml configuration file as described in the link"
56576457,56573188,"stackoverflow.com",0,"2019-06-13 11:30:46+03","2024-05-17 05:42:36.329954+03","I think the annotation has to be added to the Revision object but you are annotating the Service object and that is why it will not work Try listing all your Revision objects and annotating the one you are interested in using the same command that you were using for annotating the Service "
56777151,56624532,"stackoverflow.com",1,"2019-06-26 19:15:02+03","2024-05-17 05:42:37.244469+03","The latest release of Knative v0 7 is v1beta1 not alpha and as far as I am aware the APIs are now very close to how they will be in v1 0 We currently use Knative v0 7 and I would suggest developing the apps using that until v1 0 is released R E Knative v1 0 release I would keep an eye on these two github milestones httpsgithub comknativeservingmilestone18 httpsgithub comknativeservingmilestone24 The latter milestone is due on August 06 2019 currently The ambition of 0 8 [this milestone] is to be a release candidate for a v1 of serving "
56651025,56650085,"stackoverflow.com",2,"2019-06-18 17:06:49+03","2024-05-17 05:42:38.229278+03","Most proxies that handle external traffic match requests based on the Host header They use what is inside the Host header to decide which service send the request to Without the Host header they would not know where to send the request Hostbased routing is what enables virtual servers on web servers Its also used by application services like load balancing and ingress controllers to achieve the same thing One IP address many hosts Hostbased routing allows you to send a request for api example com and for web example com to the same endpoint with the certainty it will be delivered to the correct backend application That is typical in proxiesload balancers that are multitenant meaning they handle traffic for totally different tenantsapplications sitting behind the proxy "
56661594,56650085,"stackoverflow.com",1,"2019-06-20 10:14:51+03","2024-05-17 05:42:38.231279+03","All answers given are correct more or less but I would like to post a more concrete description of the situation I came about after some digging As pointed out by other fellows in GKEbased cloud run istio manages routing Therefore by default and unless there is a way to override that behavior istio will create an istio ingress gateway handling your incoming traffic a virtual service with the routing rules for the specific container you spin up via gcloud cloud run deploy So I discovered this resource whose description and the corresponding hostbased routing rules explain the need for passing the specific `Host What is more in case you add a custom domain mapping it turns out GCP takes care the routing by creating an additional virtual service in the default namespace this time"
56653444,56650085,"stackoverflow.com",0,"2019-06-18 19:28:36+03","2024-05-17 05:42:38.232948+03","As mentioned by Jose Armestos answer its simply because Cloud Run on GKE uses Knative which uses Istio Istio ingress gateway receives all traffic to all your Cloud Run services and proxies them to the right place based on registered hostnames of the service If you Map custom domains using Cloud Run and actually set up your domains DNS records to point to the ingress gateway of your Cloud Run on GKE set up you will not need it as you will actually have a domain name thats used in the Host header and recognized by the gateway So the traffic will flow to the right place "
57451527,57313405,"stackoverflow.com",0,"2019-08-11 19:01:21+03","2024-05-17 05:42:40.337318+03","I am able to solve the problem using pistache for REST api I guess any framework should work "
57456760,57451700,"stackoverflow.com",0,"2019-08-12 09:50:00+03","2024-05-17 05:42:41.173528+03","That problem occurs because you are trying to run your binary from bash but scratch has no bash I am normally using alpina instead To build for alpina you need the same environment variables so probably you only need to change a second stage image "
57691264,57652780,"stackoverflow.com",2,"2019-08-28 14:23:00+03","2024-05-17 05:42:42.896238+03","You definitely do not have enough resources Only for Istio on Minikube you need 16384 MB of memory and 4 CPUs Add to this requirements for Knative which are not included in the above and you will see that resources you provide are not enough "
57746431,57730416,"stackoverflow.com",0,"2019-09-01 16:34:48+03","2024-05-17 05:42:44.018051+03","You cannot make changes to this confgiMap as the GKE reconciler will revert the changed you make back Any resource with the addonmanager kunernetes iomode reconcile will have any changes made revert back as part of the managed components of GKE"
57829135,57743492,"stackoverflow.com",0,"2019-09-07 01:24:30+03","2024-05-17 05:42:45.059653+03","I do not think this is the answer to the issue you are facing but knative eventing seems not to have been released for gloo yet httpsgithub comsoloioglooissues753"
60326257,57743492,"stackoverflow.com",0,"2020-02-20 20:17:05+02","2024-05-17 05:42:45.060653+03","as pointed out Eventing does not depend on the network layer it depends solely on Serving which in turn depends on a network layer such as Gloo "
75703834,74393202,"stackoverflow.com",0,"2023-03-11 11:05:17+02","2024-05-17 05:44:34.308833+03","The way to do this without writing any custom code is to create a PingSource KafkaSink that would send a fixed event periodically to a Kafka topic Configure the event source object Configure the event sink object"
57981339,57950399,"stackoverflow.com",1,"2019-09-17 23:04:28+03","2024-05-17 05:42:46.877181+03","Yes you should be able to deploy Cloud Run services from Cloud Run services From there you have several options Use the REST API directly Since run googleapis com behaves like a Kubernetes API server you can directly apply JSON objects of Knative Services You can use gcloud loghttp to learn how deployments are made using REST API requests Use gcloud you can ship your container image with gcloud and invoke it from your process Use Google Cloud Client Libraries You can use the client libraries that are available for Cloud Run for example this Go library to construct inmemory Service objects and send them to the API using a higher level client library recommended approach "
58107549,58106188,"stackoverflow.com",3,"2019-09-26 01:57:29+03","2024-05-17 05:42:47.852583+03","This is configurable via the ConfigMap named confignetwork in the namespace knativeserving See the ConfigMap in the deployment resources Therefore your confignetwork should look like this You can also have a look and customize the configdomain to configure the domain name that is appended to your services "
68788032,58106188,"stackoverflow.com",0,"2021-08-15 03:57:24+03","2024-05-17 05:42:47.854582+03","Assuming you are running knative over an istio service mesh there is an example of how to use an Istio Virtual Service to accomplish this at the service level in the knative docs "
58322685,58115936,"stackoverflow.com",1,"2019-10-10 15:15:20+03","2024-05-17 05:42:48.813954+03","A similar issue was fixed doing that in this GitHub thread httpsgithub comknativeservingissues4868 The main cause is that in a private GKE cluster by default only the GKE master have access to the services at port 443 or 80 Could you try to use the port 8443 instead of the 443 and whitelist the port 8443 httpscloud google comkubernetesenginedocshowtoprivateclustersadd_firewall_rules"
58117853,58115936,"stackoverflow.com",0,"2019-09-26 16:24:54+03","2024-05-17 05:42:48.815954+03","Can you try to deploy Cloud Run service with yaml file Here the file Simply perform a kubectl apply f file from your bastion If it works this means that gcloud command cannot communicate with a private cluster and you can open an issue on this "
58268162,58222766,"stackoverflow.com",2,"2019-10-07 13:56:43+03","2024-05-17 05:42:49.851307+03","I think you are missing the local and it should work But you should be able to drop the ClusterIP entirely as you are making the request from within the cluster Basically execute The DNS helloworldgo default svc cluster local will be resolved by the Kubernetes DNS resolution mechanism It is important to specify the HOST header only on ingress traffic public traffic entering into private traffic Details The Knative Service creates a Route CRD which creates a ClusterIngress which will be picked up by a controller by default istionetwork to configure the Ingress Gateway using another CRD in istios case VirtualService Ingress Gateways routing is based on the HOST header "
58294759,58294347,"stackoverflow.com",2,"2019-10-09 01:22:37+03","2024-05-17 05:42:50.718757+03","Thanks to great community help on solo io slack I have got answers "
53545915,53512182,"stackoverflow.com",1,"2018-11-29 21:05:07+02","2024-05-17 05:42:52.308543+03","There is a bug in recent versions of KNative which has been documented in this issue httpsgithub comknativeservingissues2218 There is already an approved but not yet merged PR about it you can see here httpsgithub comknativeservingpull2560 In short the problem is that fluentd pods use systemnodecritical priority class which is no longer supported outside of kubesystem namespace As a result fluentd pods do not get created and therefore do not send any logs to Elasticsearch and consequently no logstash indexes showup in Kibana As a work around for KNative v0 2 2 you can download and delete line 1909 from the release file here httpsgithub comknativeservingreleasesdownloadv0 2 2release yaml You can then install the patched version kubectl apply f release yaml If you do not want to download and edit you can get an already patched version of release 0 2 2 here which you can install with kubectl apply f httpsgithub comgevouknativeblueprintblobmasterknativeservingrelease0 2 2patched yaml You can do something similar for previous versions of course "
